3325, 0
6649, 0
9970, 0
13292, 0
16614, 0
19937, 0
23259, 0
26580, 0
29902, 0
33224, 0
36549, 0
39868, 0
43188, 0
46508, 0
49830, 0
53154, 0
56476, 0
59798, 0
63120, 0
66443, 0
69769, 0
73088, 0
76412, 0
79736, 0
83061, 0
86382, 0
89704, 0
93026, 0
96350, 0
99669, 0
102995, 0
106317, 0
109638, 0
112957, 0
116278, 0
119600, 0
122923, 0
126245, 0
129564, 0
132890, 0
136211, 0
139534, 0
142853, 0
146178, 0
149501, 0
152823, 0
156142, 0
159466, 0
162785, 0
166106, 0
169428, 0
172751, 0
176076, 0
179399, 0
182724, 0
186046, 0
189366, 0
192687, 0
196011, 0
199334, 0
202655, 0
205976, 0
209298, 0
212621, 0
215944, 0
219265, 0
222584, 0
225904, 0
229226, 0
232546, 0
235866, 0
239187, 0
242511, 0
245834, 0
249158, 0
252483, 0
255804, 0
259123, 0
262448, 0
265772, 0
269094, 0
272417, 0
275738, 0
279061, 0
282382, 0
285704, 0
289029, 0
292350, 0
295670, 0
298991, 0
302312, 0
305632, 0
308953, 0
312277, 0
315602, 0
318925, 0
322249, 0
325574, 0
328894, 0
332219, 0
335543, 0
338862, 0
342184, 0
345507, 0
348833, 0
352156, 0
355480, 0
358803, 0
362128, 0
365448, 0
368769, 0
372094, 0
375418, 0
378742, 0
382063, 0
385385, 0
388705, 0
392029, 0
395355, 0
398676, 0
401997, 0
405316, 0
408636, 0
411959, 0
415280, 0
418601, 0
421921, 0
425246, 0
428568, 0
431892, 0
435216, 0
438539, 0
441860, 0
445180, 0
448501, 0
451824, 0
455146, 0
458472, 0
461793, 0
465117, 0
468437, 0
471759, 0
475082, 0
478405, 0
481726, 0
485046, 0
488367, 0
491687, 0
495009, 0
498331, 0
501650, 0
504975, 0
508297, 0
511623, 0
514943, 0
518269, 0
521593, 0
524915, 0
528234, 0
531557, 0
534882, 0
538203, 0
541528, 0
544848, 0
548173, 0
551493, 0
554819, 0
558141, 0
561463, 0
564788, 0
568114, 0
571436, 0
574761, 0
578087, 0
581411, 0
584732, 0
588051, 0
591375, 0
594696, 0
598017, 0
601336, 0
604659, 0
607983, 0
611308, 0
614629, 0
617954, 0
621273, 0
624592, 0
627917, 0
631239, 0
634561, 0
637881, 0
641200, 0
644519, 0
647845, 0
651165, 0
654488, 0
657812, 0
661137, 0
664459, 0
667780, 0
671104, 0
674430, 0
677753, 0
681075, 0
684398, 0
687721, 0
691042, 0
694361, 0
697680, 1
701005, 0
704328, 3
707648, 0
710967, 0
714286, 0
717610, 1
720931, 21
724255, 0
727581, 0
730907, 6
734227, 0
737551, 0
740876, 0
744201, 0
747527, 13
750853, 10
754172, 15
757495, 11
760820, 18
764145, 3
767464, 24
770790, 38
774114, 18
777435, 8
780761, 38
784083, 18
787408, 18
790730, 9
794049, 12
797370, 0
800696, 6
804022, 9
807343, 2
810662, 2
813984, 6
817308, 26
820631, 7
823956, 18
827278, 29
830604, 21
833925, 22
837248, 24
840572, 2
843895, 9
847217, 27
850542, 6
853864, 17
857184, 46
860507, 59
863827, 38
867147, 22
870467, 52
873792, 42
877115, 35
880438, 21
883762, 29
887084, 13
890405, 26
893730, 48
897053, 30
900378, 41
903701, 22
907023, 36
910349, 83
913670, 17
916996, 40
920319, 40
923645, 24
926971, 43
930296, 86
933620, 84
936940, 64
940266, 79
943592, 64
946913, 65
950238, 61
953564, 107
956888, 115
960212, 88
963531, 93
966854, 103
970175, 97
973498, 70
976822, 116
980141, 92
983467, 97
986793, 56
990116, 92
993440, 111
996763, 61
1000083, 83
1003402, 114
1006726, 107
1013380, 248
1016699, 85
1020018, 118
1023341, 110
1026666, 101
1029988, 100
1033309, 115
1036630, 99
1039955, 80
1043278, 112
1046599, 103
1049923, 88
1053242, 81
1056568, 101
1063216, 202
1066536, 98
1069856, 129
1073181, 106
1079833, 214
1083153, 128
1086475, 90
1089797, 97
1093119, 127
1096439, 103
1099758, 72
1103081, 90
1106401, 127
1113049, 246
1119701, 227
1123022, 112
1126344, 111
1129665, 132
1132986, 121
1139633, 263
1142958, 100
1146282, 106
1149607, 80
1156260, 250
1159585, 119
1166233, 198
1169558, 78
1172880, 118
1176205, 70
1179529, 92
1182848, 86
1186173, 94
1189494, 120
1192818, 100
1196142, 114
1199462, 106
1202785, 65
1206111, 111
1209436, 110
1212756, 115
1216078, 94
1219401, 128
1222721, 81
1226043, 105
1229368, 92
1232694, 102
1236016, 116
1239341, 70
1242664, 112
1245985, 137
1249307, 126
1252627, 88
1255949, 133
1259274, 131
1262596, 108
1265916, 90
1269238, 109
1275888, 275
1282537, 246
1289191, 292
1292514, 104
1295834, 136
1302481, 257
1309133, 254
1312455, 100
1319104, 205
1325756, 260
1332403, 265
1335723, 112
1339046, 131
1345700, 256
1352350, 262
1359003, 279
1365651, 284
1372299, 265
1375619, 126
1378942, 129
1385595, 264
1388915, 97
1395565, 250
1398885, 103
1405533, 266
1412181, 258
1415507, 133
1418827, 115
1422151, 119
1428802, 210
1435452, 242
1442102, 272
1448754, 245
1455403, 266
1462054, 269
1465379, 118
1472028, 273
1475347, 133
1481997, 271
1488650, 327
1495300, 250
1501953, 325
1505279, 108
1508598, 119
1515247, 257
1518570, 115
1525223, 262
1531871, 255
1538519, 286
1545173, 259
1551826, 211
1555150, 137
1561802, 272
1568451, 299
1571770, 116
1578418, 268
1585069, 290
1588391, 137
1595039, 279
1601688, 291
1608342, 304
1614993, 306
1621643, 263
1624963, 117
1628289, 117
1631614, 114
1634938, 137
1638258, 135
1644912, 293
1651562, 278
1658215, 292
1661534, 117
1668188, 280
1674837, 267
1681487, 276
1684806, 107
1688127, 101
1694779, 300
1704755, 469
1708079, 128
1714732, 332
1721384, 309
1728031, 321
1734683, 271
1741331, 319
1747981, 309
1754628, 264
1761280, 260
1764600, 111
1771248, 217
1777897, 271
1784548, 319
1791202, 281
1797852, 212
1801175, 119
1804501, 132
1811153, 297
1817800, 271
1824447, 285
1827768, 130
1834416, 305
1844393, 481
1851047, 304
1854368, 133
1864346, 481
1867669, 124
1870991, 135
1877645, 212
1884298, 286
1890950, 316
1897604, 302
1904256, 282
1910909, 323
1917561, 291
1924210, 336
1930861, 313
1934185, 135
1944167, 450
1947493, 126
1954146, 313
1960796, 278
1967443, 332
1974093, 293
1980740, 328
1984063, 124
1990712, 311
1997361, 308
2004009, 313
2010662, 322
2017314, 334
2020638, 137
2027289, 301
2033937, 276
2040587, 327
2047234, 314
2053888, 320
2060537, 326
2070514, 517
2073836, 135
2080485, 324
2087136, 292
2093783, 269
2097105, 87
2103755, 289
2110402, 309
2117055, 246
2123703, 315
2133685, 466
2140333, 271
2146984, 321
2153637, 309
2160291, 343
2166939, 307
2173588, 268
2180240, 294
2186888, 334
2193541, 338
2200190, 236
2206842, 241
2210167, 131
2213492, 129
2220145, 299
2226795, 307
2233443, 252
2243421, 459
2246744, 112
2253394, 309
2260046, 296
2263366, 125
2270017, 323
2273336, 133
2279983, 293
2286633, 280
2296612, 401
2299936, 137
2306583, 257
2313230, 294
2323209, 458
2329863, 258
2336510, 302
2343164, 289
2346483, 92
2353132, 256
2363111, 429
2369762, 296
2373086, 136
2379734, 333
2386383, 284
2393031, 289
2403009, 504
2409658, 311
2412984, 123
2419634, 277
2422958, 101
2426277, 136
2432927, 285
2439578, 268
2446227, 306
2452879, 326
2462854, 503
2466174, 136
2472824, 329
2479475, 248
2486122, 324
2492771, 321
2502746, 481
2512727, 510
2516049, 136
2526025, 461
2532675, 295
2535997, 99
2542651, 285
2549300, 220
2555948, 279
2562596, 334
2569246, 322
2575894, 300
2582543, 315
2589191, 314
2595844, 328
2602495, 301
2609144, 315
2619125, 509
2622450, 137
2629098, 313
2635749, 305
2639073, 136
2645723, 308
2652376, 301
2659027, 311
2665677, 331
2672331, 304
2675657, 136
2682308, 262
2692285, 438
2698934, 336
2705582, 295
2712236, 284
2718887, 321
2725539, 333
2732191, 282
2742168, 517
2745492, 136
2752143, 322
2758795, 318
2768774, 481
2778752, 420
2785403, 334
2788723, 113
2795371, 329
2808675, 679
2811998, 126
2818646, 341
2825294, 325
2831942, 281
2838594, 322
2845246, 333
2851898, 292
2861880, 377
2868529, 334
2875177, 323
2881827, 317
2891806, 447
2898457, 303
2905104, 293
2911755, 291
2921731, 516
2931707, 533
2938359, 309
2945011, 284
2951662, 342
2958316, 312
2964969, 338
2971619, 311
2974942, 131
2978267, 110
2984915, 307
2991568, 327
2998222, 339
3004872, 325
3011525, 340
3018175, 264
3024828, 273
3031481, 318
3034805, 106
3041456, 309
3048105, 339
3051424, 131
3054748, 137
3061396, 292
3068046, 322
3074693, 309
3081347, 328
3087998, 328
3094646, 279
3101295, 334
3104620, 128
3111272, 338
3117922, 321
3124570, 308
3131220, 339
3137871, 301
3144522, 316
3154500, 420
3164481, 533
3171132, 336
3177782, 316
3184436, 309
3191089, 309
3197736, 281
3204387, 290
3207707, 129
3214358, 335
3221011, 307
3227664, 297
3234313, 341
3240960, 306
3247608, 318
3254255, 329
3264234, 473
3270884, 314
3274208, 119
3280862, 340
3287514, 296
3294166, 271
3300815, 326
3307465, 313
3314115, 299
3320766, 276
3330741, 413
3337393, 323
3344046, 293
3350700, 311
3354021, 135
3360672, 318
3363998, 128
3370649, 296
3380630, 451
3387283, 327
3393934, 288
3400586, 323
3407237, 342
3413890, 338
3423869, 511
3430523, 298
3437171, 341
3443824, 313
3447150, 133
3453799, 299
3460452, 306
3467102, 304
3473749, 300
3483727, 446
3490380, 210
3493706, 130
3500359, 297
3507013, 308
3510338, 125
3513663, 90
3516989, 129
3523637, 311
3530289, 319
3533611, 130
3536936, 131
3543584, 269
3546909, 131
3553560, 250
3560210, 338
3566858, 250
3573505, 286
3580154, 319
3586805, 284
3590127, 131
3596774, 314
3603425, 341
3610075, 282
3613398, 133
3620047, 292
3623367, 133
3630021, 331
3636670, 339
3643318, 323
3649972, 320
3659952, 544
3666602, 345
3673249, 308
3683224, 490
3686544, 137
3693192, 343
3699845, 336
3706493, 302
3713147, 317
3719797, 295
3726451, 311
3733104, 335
3739755, 316
3746406, 321
3753060, 303
3759710, 345
3766359, 327
3769681, 137
3776332, 313
3786312, 487
3792965, 291
3799614, 341
3806266, 280
3812916, 301
3819564, 341
3826217, 323
3836195, 409
3839521, 132
3842844, 106
3849491, 304
3856143, 330
3862796, 334
3869448, 268
3876097, 338
3886074, 454
3889394, 99
3896046, 274
3906023, 466
3912670, 301
3919322, 328
3929303, 491
3935953, 334
3942600, 338
3952577, 481
3959228, 303
3965875, 306
3972528, 345
3982506, 480
3992485, 492
4002467, 515
