73, 0
146, 0
220, 0
285, 0
447, 3
508, 0
597, 0
666, 0
843, 6
911, 0
1044, 3
1140, 0
1424, 9
1509, 0
1569, 0
1681, 3
1841, 12
1982, 3
2061, 0
2358, 6
2464, 3
2647, 6
2792, 6
2874, 0
3167, 6
3323, 3
3431, 3
3752, 12
3953, 6
4040, 0
4175, 3
4298, 3
4468, 6
4751, 6
4818, 0
4959, 6
5075, 6
5142, 0
5305, 3
5415, 3
5492, 0
5611, 3
5733, 0
5869, 6
5956, 0
6041, 0
6332, 12
6464, 3
6547, 0
6635, 0
6738, 6
6866, 3
6932, 0
6999, 0
7091, 0
7539, 24
7637, 3
7703, 0
7809, 3
7943, 0
8068, 3
8215, 6
8295, 0
8372, 0
8497, 3
8627, 6
8710, 0
8814, 0
8876, 0
8974, 0
9036, 0
9167, 3
9252, 0
9337, 0
9403, 0
9475, 0
9551, 0
9829, 9
9916, 0
9980, 0
10050, 0
10425, 15
10546, 3
10615, 0
10728, 0
11034, 12
11129, 0
11228, 0
11417, 6
11486, 0
11549, 0
11665, 6
11728, 0
11792, 0
11950, 6
12133, 6
12194, 0
12518, 21
12592, 0
12673, 0
12871, 9
12982, 3
13056, 0
13136, 0
13222, 0
13375, 3
13454, 0
13513, 0
13601, 0
13894, 9
13979, 0
14048, 0
14171, 6
14239, 0
14359, 0
14487, 6
14559, 0
14621, 0
14786, 6
14864, 0
15157, 15
15366, 12
15478, 3
15591, 0
15688, 0
15806, 3
15864, 0
15925, 0
15985, 0
16057, 0
16136, 0
16271, 6
16590, 9
16900, 6
17021, 3
17172, 9
17479, 15
17546, 0
17614, 0
17723, 3
17787, 0
18107, 15
18456, 15
18530, 0
18686, 3
18773, 0
18888, 0
18985, 0
19129, 3
19268, 6
19347, 0
19496, 3
19602, 0
19688, 0
19960, 18
20029, 0
20143, 3
20213, 0
20340, 0
20432, 0
20494, 0
20568, 0
20716, 6
20801, 0
20861, 0
20929, 0
21111, 9
21410, 12
21483, 0
21630, 3
21698, 0
21838, 3
21903, 0
22036, 3
22126, 0
22198, 0
22293, 0
22379, 0
22447, 0
22572, 3
22818, 9
22890, 0
22980, 0
23117, 6
23183, 0
23287, 0
23365, 0
23442, 0
23544, 0
23782, 9
23908, 3
23981, 0
24077, 0
24185, 3
24448, 12
24531, 0
24602, 0
24719, 3
24934, 12
25050, 0
25119, 0
25198, 0
25284, 0
25353, 0
25449, 0
25545, 0
25624, 0
25698, 0
25779, 0
25979, 9
26113, 3
26230, 6
26553, 9
26709, 6
26918, 12
26986, 0
27050, 0
27115, 0
27189, 0
27250, 0
27354, 0
27473, 0
27543, 0
27643, 0
27707, 0
27831, 6
27906, 0
28039, 3
28115, 0
28220, 3
28320, 6
28605, 9
28663, 0
28973, 12
29036, 0
29168, 3
29290, 3
29420, 3
29556, 6
29658, 0
29717, 0
29852, 6
29918, 0
30009, 0
30140, 6
30378, 12
30530, 3
30619, 0
30734, 3
30874, 3
30939, 0
31028, 0
31139, 0
31227, 0
31339, 3
31420, 0
31515, 0
31581, 0
31641, 0
31753, 0
31858, 3
31965, 3
32046, 0
32113, 0
32297, 12
32441, 3
32571, 9
32655, 0
32798, 3
32871, 0
32956, 0
33047, 0
33146, 3
33236, 0
33356, 3
33462, 3
33667, 12
33737, 0
33847, 0
34048, 9
34106, 0
34189, 0
34333, 3
34514, 3
34612, 0
34716, 0
35027, 9
35108, 0
35174, 0
35266, 0
35383, 0
35550, 3
35776, 9
35938, 9
36046, 3
36150, 0
36218, 0
36286, 0
36537, 9
36608, 0
36675, 0
37119, 24
37202, 0
37273, 0
37354, 0
37655, 12
37772, 6
37870, 0
38118, 12
38233, 3
38310, 0
38389, 0
38689, 12
38756, 0
38974, 12
39043, 0
39142, 3
39269, 3
39508, 12
40040, 30
40150, 0
40464, 9
40601, 0
40732, 3
41068, 9
41418, 12
41603, 3
41713, 3
41848, 3
42156, 15
42281, 3
42343, 0
42416, 0
42559, 6
42666, 0
42740, 0
42843, 0
42933, 0
43066, 6
43126, 0
43257, 0
43422, 9
43491, 0
43608, 3
43729, 0
43961, 9
44093, 3
44154, 0
44221, 0
44351, 3
44587, 9
44648, 0
44725, 0
44797, 0
44888, 0
45005, 6
45137, 6
45263, 0
45348, 0
45435, 0
45587, 3
45714, 0
45772, 0
45930, 9
45997, 0
46084, 0
46199, 0
46318, 6
46435, 3
46575, 6
47138, 21
47252, 3
47312, 0
47410, 0
47809, 21
47965, 6
48038, 0
48437, 15
48609, 6
48725, 3
48796, 0
48895, 0
49041, 0
49219, 6
49344, 3
49787, 21
49907, 6
50304, 12
50385, 0
50452, 0
50539, 0
50662, 6
50739, 0
50838, 0
51014, 9
51155, 3
51293, 3
51381, 0
51445, 0
51557, 0
51699, 6
51766, 0
51865, 3
52146, 12
52276, 0
52342, 0
52470, 0
52610, 3
52704, 0
52898, 9
52968, 0
53107, 6
53168, 0
53393, 6
