94, 0.0
180, 0.0
308, 6.089044875446846
386, 0.0
499, 0.0
563, 0.0
640, 0.0
706, 0.0
861, 6.089044875446846
1419, 24.356179501787384
1565, 6.089044875446846
2076, 21.31165706406396
2172, 0.0
2300, 6.089044875446846
2364, 0.0
2426, 0.0
2632, 6.089044875446846
2773, 6.089044875446846
2885, 3.044522437723423
2975, 0.0
3064, 0.0
3122, 0.0
3212, 0.0
3458, 9.13356731317027
3597, 3.044522437723423
3746, 6.089044875446846
4062, 15.222612188617115
4185, 3.044522437723423
4383, 6.089044875446846
4455, 0.0
4588, 3.044522437723423
4715, 3.044522437723423
4806, 0.0
4877, 0.0
5094, 6.089044875446846
5155, 0.0
5285, 6.089044875446846
5370, 0.0
5455, 0.0
5523, 0.0
5595, 0.0
5671, 0.0
5829, 6.089044875446846
5982, 3.044522437723423
6120, 6.089044875446846
6185, 0.0
6361, 6.089044875446846
6422, 0.0
6495, 0.0
6587, 0.0
6660, 0.0
6733, 0.0
6799, 0.0
6897, 0.0
6973, 0.0
7084, 0.0
7236, 6.089044875446846
7308, 0.0
7533, 9.13356731317027
7602, 0.0
7741, 3.713572066704308
7817, 0.0
8176, 18.26713462634054
8369, 9.13356731317027
8655, 9.13356731317027
8762, 3.044522437723423
8976, 9.13356731317027
9086, 3.044522437723423
9164, 0.0
9245, 0.0
9332, 0.0
9484, 3.044522437723423
9560, 0.0
9647, 0.0
9765, 0.0
9861, 0.0
9944, 0.0
10056, 0.0
10177, 0.0
10294, 6.758094504427731
10403, 3.044522437723423
10537, 6.089044875446846
10606, 0.0
10727, 3.044522437723423
10813, 0.0
10926, 0.0
11226, 15.222612188617115
11323, 0.0
11471, 6.089044875446846
11596, 6.089044875446846
11672, 0.0
11747, 0.0
11819, 0.0
11927, 3.044522437723423
12048, 6.089044875446846
12165, 6.089044875446846
12272, 0.0
12403, 3.044522437723423
12466, 0.0
12613, 6.089044875446846
12674, 0.0
12935, 12.178089750893692
13017, 0.0
13271, 12.178089750893692
13611, 6.089044875446846
13698, 0.0
13868, 6.089044875446846
14410, 24.356179501787384
14621, 3.044522437723423
14724, 3.044522437723423
14845, 3.044522437723423
14952, 0.0
15385, 21.31165706406396
15454, 0.0
15572, 3.044522437723423
15633, 0.0
15785, 9.13356731317027
15916, 3.044522437723423
16037, 0.0
16104, 0.0
16231, 3.044522437723423
16303, 0.0
16413, 3.044522437723423
16505, 0.0
16567, 0.0
16640, 0.0
16776, 9.13356731317027
16878, 0.0
17135, 9.13356731317027
17262, 6.089044875446846
17339, 0.0
17503, 6.089044875446846
17569, 0.0
17703, 3.044522437723423
17815, 3.044522437723423
17912, 0.0
17976, 0.0
18040, 0.0
18184, 3.044522437723423
18274, 0.0
18375, 0.0
18470, 0.0
18580, 0.0
18648, 0.0
18779, 6.089044875446846
18847, 0.0
18992, 3.044522437723423
19098, 0.0
19261, 6.089044875446846
19372, 0.0
19469, 0.0
19588, 3.044522437723423
19660, 0.0
19784, 3.044522437723423
19840, 0.0
19936, 0.0
20077, 6.089044875446846
20149, 0.0
20257, 3.044522437723423
20553, 6.089044875446846
20670, 0.0
20788, 0.0
20986, 9.13356731317027
21090, 3.044522437723423
21212, 3.044522437723423
21270, 0.0
21447, 3.044522437723423
21565, 0.0
21875, 12.178089750893692
21937, 0.0
22042, 3.044522437723423
22350, 9.13356731317027
22478, 6.089044875446846
22567, 0.0
22643, 0.0
22747, 6.089044875446846
22830, 0.0
22952, 3.044522437723423
23014, 0.0
23108, 0.0
23178, 0.0
23265, 0.0
23390, 0.0
23460, 0.0
23719, 12.178089750893692
23785, 0.0
23920, 0.0
24010, 0.0
24126, 3.044522437723423
24254, 0.0
24355, 3.044522437723423
24506, 6.089044875446846
24597, 0.0
24978, 15.222612188617115
25105, 3.044522437723423
25396, 12.178089750893692
25479, 0.0
25594, 0.0
25667, 0.0
25734, 0.0
25871, 6.089044875446846
25942, 0.0
26020, 0.0
26474, 27.400701939510807
26660, 0.0
26744, 0.0
27019, 9.13356731317027
27116, 0.0
27183, 0.0
27276, 0.0
27391, 3.044522437723423
27587, 6.089044875446846
27797, 9.13356731317027
27925, 6.089044875446846
28002, 0.0
28118, 3.044522437723423
28179, 0.0
28247, 0.0
28313, 0.0
28431, 6.089044875446846
28756, 12.178089750893692
28846, 0.0
29367, 27.400701939510807
29520, 6.089044875446846
29586, 0.0
29659, 0.0
29783, 0.0
29897, 3.044522437723423
30008, 3.044522437723423
30160, 0.0
30538, 27.400701939510807
30639, 0.0
30740, 3.044522437723423
30853, 3.044522437723423
31015, 3.044522437723423
31098, 0.0
31175, 0.0
31240, 0.0
31318, 0.0
31460, 3.044522437723423
31573, 3.044522437723423
31659, 0.0
31739, 0.0
31966, 6.089044875446846
32066, 0.0
32156, 0.0
32234, 0.0
32321, 0.0
32458, 3.044522437723423
32535, 0.0
32600, 0.0
32670, 0.0
33043, 15.222612188617115
33194, 6.089044875446846
33340, 6.089044875446846
33539, 9.13356731317027
33626, 0.0
